tt0011108	9	nm0940390	actor	\N	["Emile"]
tt0011109	10	nm0185968	actress	\N	["Evelyn Plant"]
tt0011109	1	nm0601698	actor	\N	["Henry Baird"]
tt0011109	2	nm0393984	actress	\N	["Mabel Darrow"]
tt0011109	3	nm0454695	actor	\N	["Philip Darrow"]
tt0011109	4	nm0587829	actor	\N	["Alan Moss"]
tt0011109	5	nm0749484	director	\N	\N
tt0011109	6	nm0189056	writer	\N	\N
tt0011109	7	nm0291408	writer	story	\N
tt0011109	8	nm0398446	actor	\N	["Whitty"]
tt0011109	9	nm0035187	actor	\N	["Joseph Plant"]
tt0011110	1	nm0590557	actress	\N	["Ginette"]
tt0011110	2	nm0543515	actress	\N	["Gaby"]
tt0011110	3	nm0433379	actress	\N	["Lisette Fleury, leur mère"]
tt0011110	4	nm0864403	actress	\N	["Flora Bènazer"]
tt0011110	5	nm0275421	director	\N	\N
tt0011110	6	nm0150763	cinematographer	\N	\N
tt0011110	7	nm0605806	cinematographer	\N	\N
tt0011110	8	nm0307872	production_designer	\N	\N
tt0011111	10	nm0782962	actress	\N	["Mrs. Roan"]
tt0011111	1	nm0829795	actor	\N	["Cullen Grant"]
tt0011111	2	nm0571770	actor	\N	["Brent Warren"]
tt0011111	3	nm0116227	actress	\N	["Dare Keeling"]
tt0011111	4	nm0279508	actor	\N	["Larry Keeling"]
tt0011111	5	nm0911959	director	\N	\N
tt0011111	6	nm0192325	writer	scenario	\N
tt0011111	7	nm0338754	writer	novel	\N
tt0011111	8	nm0116642	producer	producer	\N
tt0011111	9	nm0865115	cinematographer	\N	\N
tt0011112	1	nm0370564	actor	\N	["Akbar Khan","Hassan"]
tt0011112	2	nm0593671	actress	\N	["Virginia Crosby"]
tt0011112	3	nm0601067	actress	\N	["Indora"]
tt0011112	4	nm0118701	actor	\N	["Spencer Wellington"]
tt0011112	5	nm0842521	director	\N	\N
tt0011112	6	nm0018470	writer	screenplay	\N
tt0011112	7	nm0930596	cinematographer	\N	\N
tt0011112	8	nm0668434	actor	\N	["Kemal"]
tt0011112	9	nm0712870	actor	\N	["Salim"]
tt0011113	10	nm0005889	cinematographer	\N	\N
tt0011113	1	nm0000859	actor	\N	["William Dale"]
tt0011113	2	nm0710246	actress	\N	["Mavis Dale"]
tt0011113	3	nm0166588	actor	\N	["Lors Barradine"]
tt0011113	4	nm0564219	actress	\N	["Norah"]
tt0011113	5	nm0916177	director	\N	\N
tt0011113	6	nm0072117	writer	adaptation	\N
tt0011113	7	nm0164596	writer	scenario	\N
tt0011113	8	nm0561835	writer	novel	\N
tt0011113	9	nm0341614	cinematographer	\N	\N
tt0011114	1	nm0208659	actor	\N	["Warren Goodwright"]
tt0011114	2	nm0872364	actress	\N	["Grace Goodwright"]
tt0011114	3	nm0277238	actor	\N	["Captain Rex Strong"]
tt0011114	4	nm0313532	actress	\N	["Renée Malot"]
tt0011114	5	nm0002233	director	\N	\N
tt0011114	6	nm0210311	writer	screenplay	\N
tt0011114	7	nm0005843	cinematographer	\N	\N
tt0011115	10	nm0783256	actor	\N	["James Marsh"]
tt0011115	1	nm0206008	actress	\N	["Ruth Wayne"]
tt0011115	2	nm0511104	actor	\N	["Robert Trent"]
tt0011115	3	nm0658489	actress	\N	["Marian Wayne"]
tt0011115	4	nm0709931	actress	\N	["Lucy Marsh"]
tt0011115	5	nm0313373	director	\N	\N
tt0011115	6	nm0082719	writer	story	\N
tt0011115	7	nm0881333	writer	titles	\N
tt0011115	8	nm0494847	cinematographer	\N	\N
tt0011115	9	nm0054830	actor	\N	["Stephen Bond"]
tt0011116	10	nm0516930	actor	\N	["Bill Preston"]
tt0011116	1	nm0912478	actor	\N	["Jimmy Doyle"]
tt0011116	2	nm0723678	actress	\N	["Nancy Preston"]
tt0011116	3	nm0203750	actor	\N	["Dave Monteith"]
tt0011116	4	nm0164003	actor	\N	["Joe Caffey"]
tt0011116	5	nm0454771	director	\N	\N
tt0011116	6	nm0606106	writer	novel "The People Against Nancy Preston"	\N
tt0011116	7	nm0617202	writer	scenario	\N
tt0011116	8	nm0359002	producer	producer	\N
tt0011116	9	nm0005800	cinematographer	\N	\N
tt0011117	10	nm0003546	cinematographer	\N	\N
tt0011117	1	nm0058191	actor	\N	["Dinty"]
tt0011117	2	nm0601067	actress	\N	["Doreen O'Sullivan"]
tt0011117	3	nm0302802	actor	\N	["Danny O'Sullivan"]
tt0011117	4	nm0792727	actor	\N	["Judge Whitely"]
tt0011117	5	nm0002209	director	\N	\N
tt0011117	6	nm0624714	director	\N	\N
tt0011117	7	nm0265572	writer	scenario	\N
tt0011117	8	nm0450405	cinematographer	\N	\N
tt0011117	9	nm3095285	cinematographer	\N	\N
tt0011118	1	nm0448195	actress	\N	["Hazel Farron"]
tt0011118	2	nm0363218	actor	\N	["David Rogers"]
tt0011118	3	nm0521919	actor	\N	["Geoffrey Stanhope"]
tt0011118	4	nm0221204	actress	\N	["Daisy"]
tt0011118	5	nm0064600	director	\N	\N
tt0011118	6	nm0169665	writer	story "Two Cents Worth of Humaneness"	\N
tt0011118	7	nm0240534	writer	\N	\N
tt0011118	8	nm0005661	cinematographer	\N	\N
tt0011118	9	nm0875983	actor	\N	["George Garrison"]
tt0011119	1	nm0431484	actress	\N	["Madge Hillyer"]
tt0011119	2	nm0330217	actor	\N	["Dan Hillyer"]
tt0011119	3	nm0448696	actor	\N	["Arthur Carewe"]
tt0011119	4	nm0828485	actress	\N	["Mrs. Sherman"]
tt0011119	5	nm0856161	director	\N	\N
tt0011119	6	nm0399203	writer	scenario	\N
tt0011119	7	nm0855577	writer	novel "Dollars and Cents"	\N
tt0011119	8	nm0790987	cinematographer	\N	\N
tt0011120	10	nm1070516	actress	\N	\N
tt0011120	1	nm1508547	actress	\N	\N
tt0011120	2	nm0134469	actor	\N	\N
tt0011120	3	nm0184234	actor	\N	\N
tt0011120	4	nm1504929	actor	\N	\N
tt0011120	5	nm0144951	director	\N	\N
tt0011120	6	nm0181548	director	\N	\N
tt0011120	7	nm0539227	actress	\N	\N
tt0011120	8	nm0675837	actor	\N	\N
tt0011120	9	nm1071753	actress	\N	\N
tt0011121	10	nm0450405	cinematographer	\N	\N
tt0011121	1	nm0601596	actor	\N	["Joe Benson"]
tt0011121	2	nm0205890	actress	\N	["Dorothy Whynn"]
tt0011121	3	nm0420232	actor	\N	["Mr. Dow"]
tt0011121	4	nm0447082	actress	\N	["Mrs. Dow"]
tt0011121	5	nm0373511	director	\N	\N
tt0011121	6	nm0624714	director	\N	\N
tt0011121	7	nm0265572	writer	\N	\N
tt0011121	8	nm0291408	writer	story	\N
tt0011121	9	nm0007239	cinematographer	\N	\N
tt0011125	10	nm0514707	actor	\N	["Reginald Toby"]
tt0011125	1	nm0717468	actor	\N	["'Speed' Carr"]
tt0011125	2	nm0370351	actress	\N	["Sallie McPherson"]
tt0011125	3	nm0731623	actor	\N	["John Ogden"]
tt0011125	4	nm0551222	actor	\N	["Donald McPherson"]
tt0011125	5	nm0939992	director	\N	\N
tt0011125	6	nm0447968	writer	scenario	\N
tt0011125	7	nm0604526	writer	\N	\N
tt0011125	8	nm0940304	writer	story	\N
tt0011125	9	nm0005720	cinematographer	\N	\N
tt0011126	10	nm0645328	actor	\N	["Secretary"]
tt0011126	1	nm0681927	actor	\N	["The Llano Kid"]
tt0011126	2	nm0242678	actress	\N	["Estella"]
tt0011126	3	nm0624735	actor	\N	["Senor Urique"]
tt0011126	4	nm0152362	actress	\N	["Senora Urique"]
tt0011126	5	nm0337586	director	\N	\N
tt0011126	6	nm0377958	writer	story	\N
tt0011126	7	nm0522871	writer	scenario	\N
tt0011126	8	nm0176972	cinematographer	\N	\N
tt0011126	9	nm0014742	actor	\N	["Thacker"]
tt0011127	1	nm0431433	actress	\N	["Nance Pelot"]
tt0011127	2	nm0057890	actor	\N	["Dabney Todd"]
tt0011127	3	nm0372487	actor	\N	["Chet Todd"]
tt0011127	4	nm0380647	actress	\N	["Mrs. Todd"]
tt0011127	5	nm0929649	director	\N	\N
tt0011127	6	nm10185258	writer	from the book "Dabney Todd" by	\N
tt0011127	7	nm0929646	producer	producer	\N
tt0011127	8	nm0089403	cinematographer	\N	\N
tt0011127	9	nm0916341	cinematographer	\N	\N
tt0011128	10	nm0263120	cinematographer	\N	\N
tt0011128	1	nm0269771	actress	\N	["Louise - the Farmer's Daughter"]
tt0011128	2	nm0340807	actor	\N	["The Rustic Sweetheart"]
tt0011128	3	nm0729991	actor	\N	["Roach - the Farmer"]
tt0011128	4	nm0278006	actor	\N	["The Sportive Banker with the Mortgage"]
tt0011128	5	nm0336894	director	\N	\N
tt0011128	6	nm0428059	director	\N	\N
tt0011128	7	nm0448915	director	\N	\N
tt0011128	8	nm0341586	writer	\N	\N
tt0011128	9	nm0784407	writer	\N	\N
tt0011130	10	nm0239554	composer	\N	\N
tt0011130	1	nm0000858	actor	\N	["Dr. Henry Jekyll","Mr. Edward Hyde"]
tt0011130	2	nm0543806	actress	\N	["Millicent Carewe"]
tt0011130	3	nm0403582	actor	\N	["Sir George Carewe"]
tt0011130	4	nm0485274	actor	\N	["Dr. Lanyon"]
tt0011130	5	nm0731910	director	\N	\N
tt0011130	6	nm0829044	writer	novella by	\N
tt0011130	7	nm0073238	writer	scenario	\N
tt0011130	8	nm0838370	writer	play	\N
tt0011130	9	nm0928492	writer	novel The Picture of Dorian Gray	\N
tt0011133	10	nm0862275	actor	\N	["Meeker Lawson"]
tt0011133	1	nm0267912	actor	\N	["Drag Harlan"]
tt0011133	2	nm0766828	actress	\N	["Barbara Morgan"]
tt0011133	3	nm0589596	actor	\N	["John Haydon"]
tt0011133	4	nm0638566	actor	\N	["Luke Deveny"]
tt0011133	5	nm0250053	director	\N	\N
tt0011133	6	nm0444508	writer	scenario	\N
tt0011133	7	nm0783541	writer	story	\N
tt0011133	8	nm0102270	cinematographer	\N	\N
tt0011133	9	nm0562197	actor	\N	["Lane Morgan"]
tt0011134	1	nm0906942	actress	\N	["Marie Carlton"]
tt0011134	2	nm0875877	actor	\N	["Harlan Keeler"]
tt0011134	3	nm0496470	actor	\N	["King Carson"]
tt0011134	4	nm0365428	actor	\N	["Doctor Redding"]
tt0011134	5	nm0534288	director	\N	\N
tt0011134	6	nm0242596	writer	story	\N
tt0011134	7	nm0387000	writer	screenplay	\N
tt0011135	10	nm0116227	actress	\N	["Pauline Mahon"]
tt0011135	1	nm0449857	actor	\N	["Brandon McShane"]
tt0011135	2	nm0637423	actor	\N	["Angus Burton"]
tt0011135	3	nm0115142	actress	\N	["Mimi Gascoigne"]
tt0011135	4	nm0235848	actor	\N	["Shib Mizah"]
tt0011135	5	nm0911959	director	\N	\N
tt0011135	6	nm0192325	writer	scenario	\N
tt0011135	7	nm0051304	writer	story "Le peau de chagrin"	\N
tt0011135	8	nm0865115	cinematographer	\N	\N
tt0011135	9	nm0347531	actor	\N	["Patrick Fitz-George"]
tt0011137	1	nm0233345	actress	\N	["Herzogin Leda Orlonia und Geisha und Marquise Rochefoucald Enunah"]
tt0011137	2	nm0296937	actor	\N	["Sträfling und Graf Guido"]
tt0011137	3	nm0863295	actor	\N	["Mario Barbarini und Cavalcanti"]
tt0011137	4	nm0652386	actor	\N	["der Fremde"]
tt0011137	5	nm0002031	director	\N	\N
tt0011137	6	nm0797730	writer	screenplay	\N
tt0011137	7	nm0879802	cinematographer	\N	\N
tt0011137	8	nm0619495	actress	\N	["Miss Bessie"]
tt0011138	10	nm9050857	actor	\N	["Spivy"]
tt0011138	1	nm0543099	actor	\N	["Rev. Moel Fortescue"]
tt0011138	2	nm0401758	actress	\N	["Lady Irene Worth"]
tt0011138	3	nm0333313	actress	\N	["Grace Milton"]
tt0011138	4	nm0255242	actress	\N	\N
tt0011138	5	nm0666835	director	\N	\N
tt0011138	6	nm0257385	writer	\N	\N
tt0011138	7	nm3201063	actress	\N	["Melia"]
tt0011138	8	nm0038043	actor	\N	["Joe Murden"]
tt0011138	9	nm0667247	actor	\N	["Duke of Fivepence"]
tt0011139	10	nm0909339	actor	\N	["Durand"]
tt0011139	1	nm0601962	actor	\N	["Phoebe Plunkett"]
tt0011139	2	nm0157522	actress	\N	["Olga Karakoff"]
tt0011139	3	nm0562851	actress	\N	["Patricia Melton"]
tt0011139	4	nm0828381	actor	\N	["Karakoff"]
tt0011139	5	nm0590205	director	\N	\N
tt0011139	6	nm0746706	writer	novel	\N
tt0011139	7	nm0857710	writer	scenario	\N
tt0011139	8	nm0105980	cinematographer	\N	\N
tt0011139	9	nm0069373	actor	\N	["Rosenthal"]
tt0011140	10	nm0884665	actress	\N	["Madame Schirmar"]
tt0011140	1	nm0010494	actor	\N	["Amadeu Beck"]
tt0011140	2	nm1273248	actor	\N	["Kurt Engelhardt"]
tt0011140	3	nm0720979	actor	\N	["Willibad Beck"]
tt0011140	4	nm1771715	actor	\N	["Gerhard Beck"]
tt0011140	5	nm0681726	director	\N	\N
tt0011140	6	nm0298080	writer	play	\N
tt0011140	7	nm0562346	writer	\N	\N
tt0011140	8	nm0918380	cinematographer	\N	\N
tt0011140	9	nm0373928	actor	\N	["Justus Haeberlin"]
tt0011141	10	nm0461438	actress	\N	["Hannah Butler"]
tt0011141	1	nm0010845	actress	\N	["Janet Butler"]
tt0011141	2	nm0007215	actor	\N	["Brooks Insall"]
tt0011141	3	nm0571770	actor	\N	["Claude Ditmar"]
tt0011141	4	nm0186409	actor	\N	["Chester Sprole"]
tt0011141	5	nm0176699	director	\N	\N
tt0011141	6	nm0161477	writer	novel	\N
tt0011141	7	nm0166693	writer	scenario	\N
tt0011141	8	nm0884979	cinematographer	\N	\N
tt0011141	9	nm0949799	actor	\N	["Elsie Butler"]
tt0011142	10	nm0670271	actor	\N	\N
tt0011142	1	nm0083747	actor	\N	\N
tt0011142	2	nm0220471	actor	\N	\N
tt0011142	3	nm0351734	actress	\N	\N
tt0011142	4	nm0495651	actor	\N	\N
tt0011142	5	nm0766581	director	\N	\N
tt0011142	6	nm1818279	writer	\N	\N
tt0011142	7	nm0005733	cinematographer	\N	\N
tt0011142	8	nm0512724	actor	\N	\N
tt0011142	9	nm0623207	actor	\N	\N
tt0011143	10	nm0873312	editor	\N	\N
tt0011143	1	nm0822074	actor	\N	["Richard Desborough"]
tt0011143	2	nm0157522	actress	\N	["Caroline Desborough"]
tt0011143	3	nm0183071	actress	\N	["Connie Desborough"]
tt0011143	4	nm0358029	actor	\N	["Jim Rittenshaw"]
tt0011143	5	nm0403054	director	\N	\N
tt0011143	6	nm0082931	writer	scenario	\N
tt0011143	7	nm0454479	writer	story	\N
tt0011143	8	nm0005646	cinematographer	\N	\N
tt0011143	9	nm0370271	editor	\N	\N
tt0011145	10	nm0128954	actor	\N	["Clarendon Bromfield"]
tt0011145	1	nm0751510	actor	\N	["Buck Lindsay"]
tt0011145	2	nm0829615	actress	\N	["Beatrice Whitford"]
tt0011145	3	nm0385686	actor	\N	["Johnny Green (segment \"Runt\")"]
tt0011145	4	nm0828898	actor	\N	["Casper Whitford"]
tt0011145	5	nm0283444	director	\N	\N
tt0011145	6	nm0706995	writer	story	\N
tt0011145	7	nm0813905	writer	writer	\N
tt0011145	8	nm0485349	cinematographer	\N	\N
tt0011145	9	nm0370524	actress	\N	["Kitty Mason"]
tt0011146	10	nm0057482	actor	\N	["Talbot Chase"]
tt0011146	1	nm0164244	actress	\N	["Molly Morehouse"]
tt0011146	2	nm0001230	actor	\N	["Bob Morehouse"]
tt0011146	3	nm0478942	actor	\N	["Dick Elliott"]
tt0011146	4	nm0338773	actress	\N	["Pauline Reid"]
tt0011146	5	nm0250445	director	\N	\N
tt0011146	6	nm0286728	writer	story	\N
tt0011146	7	nm0412257	writer	scenario	\N
tt0011146	8	nm0656264	writer	story	\N
tt0011146	9	nm0949593	cinematographer	\N	\N
tt0011148	10	nm0598784	actor	\N	\N
tt0011148	1	nm0511104	actor	\N	["The Stranger"]
tt0011148	2	nm0521120	actress	\N	["Edith Stillwell"]
tt0011148	3	nm0152555	actor	\N	["Robert Stillwell"]
tt0011148	4	nm0914842	actor	\N	["Paul Horton"]
tt0011148	5	nm0569645	director	\N	\N
tt0011148	6	nm1132351	writer	\N	\N
tt0011148	7	nm0254834	actor	\N	["Dan Bulger"]
tt0011148	8	nm0055809	actor	\N	["Checko"]
tt0011148	9	nm0569985	actor	\N	["Guy Hatherton"]
tt0011149	10	nm0835779	actress	\N	["Juliette Marny"]
tt0011149	1	nm0401976	actor	\N	["Sir Percey Blakeney"]
tt0011149	2	nm0087135	actress	\N	["Lady Marguerite"]
tt0011149	3	nm0656295	actor	\N	["Chauvelin"]
tt0011149	4	nm0288153	actor	\N	["Robespierre"]
tt0011149	5	nm0002061	director	\N	\N
tt0011149	6	nm0087802	writer	writer	\N
tt0011149	7	nm0649478	writer	novel	\N
tt0011149	8	nm8249305	cinematographer	\N	\N
tt0011149	9	nm0038043	actor	\N	["Colet d'Herbois"]
tt0011151	1	nm0254609	actor	\N	["Matthew Versigny"]
tt0011151	2	nm0289127	actress	\N	["Marguerite Versigny"]
tt0011151	3	nm0783256	actor	\N	["Paul Bernac"]
tt0011151	4	nm0537222	actor	\N	["Arthur Graves"]
tt0011151	5	nm0674600	director	\N	\N
tt0011151	6	nm0541755	writer	novel "L'empire du diamant"	\N
tt0011151	7	nm0005731	cinematographer	\N	\N
tt0011151	8	nm8437811	cinematographer	\N	\N
tt0011151	9	nm0651294	cinematographer	\N	\N
tt0011152	1	nm0437312	actress	\N	["Diane Summers"]
tt0011152	2	nm0356159	actor	\N	["Bruce Gordon"]
tt0011152	3	nm0290962	actor	\N	["Philip Darnton"]
tt0011152	4	nm0085915	actress	\N	["Frances Kingsley"]
tt0011152	5	nm0717046	director	\N	\N
tt0011152	6	nm0103432	writer	screenplay	\N
tt0011152	7	nm0661896	producer	producer	\N
tt0011152	8	nm0925883	producer	producer	\N
tt0011152	9	nm0200664	cinematographer	\N	\N
tt0011153	10	nm0140469	actor	\N	["Pascualito"]
tt0011153	1	nm0844795	actress	\N	["Petrilla"]
tt0011153	2	nm0379828	actor	\N	["Blas"]
tt0011153	3	nm0651116	actress	\N	\N
tt0011153	4	nm0743626	actor	\N	["Pepe"]
tt0011153	5	nm0901632	director	\N	\N
tt0011153	6	nm0444900	writer	story	\N
tt0011153	7	nm0708673	writer	\N	\N
tt0011153	8	nm0133419	producer	producer	\N
tt0011153	9	nm0140039	cinematographer	\N	\N
tt0011154	1	nm1504634	actor	\N	\N
tt0011154	2	nm0008776	director	\N	\N
tt0011155	10	nm0389364	actor	\N	["Hans Heilberg"]
tt0011155	1	nm0029806	actress	\N	\N
tt0011155	2	nm0074139	actor	\N	["Steuermann"]
tt0011155	3	nm0091842	actress	\N	["Else Heilberg"]
tt0011155	4	nm0173873	actor	\N	\N
tt0011155	5	nm0439208	director	\N	\N
tt0011155	6	nm1330620	writer	novel	\N
tt0011155	7	nm0005733	cinematographer	\N	\N
tt0011155	8	nm0179485	actress	\N	\N
tt0011155	9	nm0225905	actor	\N	\N
tt0011157	10	nm0415403	cinematographer	\N	\N
tt0011157	1	nm0212333	actor	\N	["Professor Leo Charpentier"]
tt0011157	2	nm0854189	actress	\N	["Irene Charpentier, the Professor's Wife"]
tt0011157	3	nm0596417	actress	\N	["Marthe, Leo's Niece"]
tt0011157	4	nm0481226	actress	\N	["Irene's Mother"]
tt0011157	5	nm0830249	director	\N	\N
tt0011157	6	nm0378772	writer	play "A Kék róka"	\N
tt0011157	7	nm0596410	writer	screenplay	\N
tt0011157	8	nm0635245	writer	screenplay	\N
tt0011157	9	nm0125762	composer	\N	\N
tt0011159	1	nm0134469	actor	\N	\N
tt0011159	2	nm1505335	actress	\N	\N
tt0011159	3	nm0185525	actress	\N	\N
tt0011159	4	nm0554305	actor	\N	\N
tt0011159	5	nm0194098	director	\N	\N
tt0011159	6	nm0652759	actress	\N	\N
tt0011159	7	nm0749618	actress	\N	\N
tt0011159	8	nm0869801	actor	\N	\N
tt0011159	9	nm0882092	actor	\N	\N
tt0011160	1	nm0131016	actress	\N	\N
tt0011160	2	nm0702738	actor	\N	\N
tt0011160	3	nm0796636	actor	\N	\N
tt0011160	4	nm0813687	actress	\N	\N
tt0011160	5	nm0827206	actress	\N	\N
tt0011161	10	nm0212437	actress	\N	["Aunt"]
tt0011161	1	nm0529047	actor	\N	["Billy Hervey"]
tt0011161	2	nm0602905	actor	\N	["Jack Elton"]
tt0011161	3	nm11957982	actress	\N	["Helen Gray"]
tt0011161	4	nm0180465	actress	\N	["Annabelle Elton"]
tt0011161	5	nm0291408	writer	story	\N
tt0011161	6	nm0403527	writer	\N	\N
tt0011161	7	nm0331456	cinematographer	\N	\N
tt0011161	8	nm0568316	actor	\N	["Doctor"]
tt0011161	9	nm0548987	actor	\N	["Bookkeeper"]
tt0011162	10	nm0709540	actor	\N	\N
tt0011162	1	nm0502573	actor	\N	["Frank Armstrong"]
tt0011162	2	nm0245536	actress	\N	["Dora Bruce"]
tt0011162	3	nm0392059	actor	\N	["Berton Bruce"]
tt0011162	4	nm0795218	actress	\N	["Mrs. David Bruce"]
tt0011162	5	nm0178107	director	\N	\N
tt0011162	6	nm0888428	director	\N	\N
tt0011162	7	nm0564946	writer	writer	\N
tt0011162	8	nm0551347	actress	\N	["Marcia Lamar"]
tt0011162	9	nm0454989	actor	\N	["The Money Lender"]
tt0011163	10	nm0112897	actor	\N	["Max Henderson"]
tt0011163	1	nm0717468	actor	\N	["'Toodles' Walden"]
tt0011163	2	nm0717148	actor	\N	["'Toodles' Walden Jr."]
tt0011163	3	nm0514517	actress	\N	["Dorothy Ward Walden"]
tt0011163	4	nm0731623	actor	\N	["J.D. Ward"]
tt0011163	5	nm0939992	director	\N	\N
tt0011163	6	nm0604526	writer	story "The Bear Trap"	\N
tt0011163	7	nm0728519	writer	scenario	\N
tt0011163	8	nm0005720	cinematographer	\N	\N
tt0011163	9	nm0646851	actor	\N	["Darby"]
tt0011164	10	nm0115524	actress	\N	["Mother"]
tt0011164	1	nm0001932	actor	\N	["Youth"]
tt0011164	2	nm0590636	actor	\N	["Experience"]
tt0011164	3	nm0205890	actress	\N	["Love"]
tt0011164	4	nm0711615	actor	\N	["Ambition"]
tt0011164	5	nm0280463	director	\N	\N
tt0011164	6	nm0387551	writer	play	\N
tt0011164	7	nm0950150	writer	scenario	\N
tt0011164	8	nm0587926	cinematographer	\N	\N
tt0011164	9	nm0139279	actress	\N	["Hope"]
tt0011165	1	nm0515902	actor	\N	\N
tt0011165	2	nm0613966	director	\N	\N
tt0011166	10	nm0177112	actor	\N	["John Dunn"]
tt0011166	1	nm0591704	actress	\N	["Laura"]
tt0011166	2	nm0122652	actor	\N	["Mike Hogan"]
tt0011166	3	nm0514707	actor	\N	["Whitey"]
tt0011166	4	nm0585606	actress	\N	["Sal"]
tt0011166	5	nm0694260	director	\N	\N
tt0011166	6	nm0122322	writer	story "Blindness"	\N
tt0011166	7	nm0447968	writer	scenario	\N
tt0011166	8	nm0551236	cinematographer	\N	\N
tt0011166	9	nm0492302	actor	\N	["Simon"]
tt0011167	10	nm0020447	actress	\N	["'Dot' Maxwell"]
tt0011167	1	nm0717686	actress	\N	["Ruth Kravo"]
tt0011167	2	nm0582452	actor	\N	["Frank Maxwell"]
tt0011167	3	nm0741852	actor	\N	["Comrade Kelvin"]
tt0011167	4	nm0742735	actor	\N	["Ivan Koyloff"]
tt0011167	5	nm0822801	director	\N	\N
tt0011167	6	nm0545730	writer	story	\N
tt0011167	7	nm0781292	writer	scenario	\N
tt0011167	8	nm0687742	cinematographer	\N	\N
tt0011167	9	nm0568643	actor	\N	["Hiram Maxwell"]
tt0011168	10	nm0835854	actor	\N	["Henri de Brisson"]
tt0011168	1	nm0807580	actor	\N	["Bentinck"]
tt0011168	2	nm0421155	actress	\N	["Marie de Brisson"]
tt0011168	3	nm0387594	actor	\N	["Lucien Cartwright"]
tt0011168	4	nm0702993	actor	\N	["Lucien deGradoff"]
tt0011168	5	nm0637507	director	\N	\N
tt0011168	6	nm0116103	writer	\N	\N
tt0011168	7	nm0912750	writer	play	\N
tt0011168	8	nm0540860	producer	producer	\N
tt0011168	9	nm0275896	actor	\N	["Peter Pottlebury"]
tt0011169	1	nm0405098	actress	\N	["Peggy Laughlin"]
tt0011169	2	nm0428268	actor	\N	["David Harden"]
tt0011169	3	nm0372487	actor	\N	["Dr. George Kyle"]
tt0011169	4	nm0356228	actor	\N	["Adam Harden"]
tt0011169	5	nm0593392	director	\N	\N
tt0011169	6	nm0730039	writer	screenplay	\N
tt0011169	7	nm0863505	actor	\N	["Sir Kent MacGregor"]
tt0011169	8	nm0202633	actress	\N	["Meg Harper"]
tt0011169	9	nm0381308	actor	\N	["Sandy Burns"]
tt0011170	10	nm0612001	actor	\N	["Crook Chauffeur"]
tt0011170	1	nm0071746	actress	\N	["Betty Palmer"]
tt0011170	2	nm0400763	actor	\N	["'Pickpocket' Roger Moran"]
tt0011170	3	nm0098424	actor	\N	["'Sapphire' Mike Wilson"]
tt0011170	4	nm0949841	actress	\N	["'Frisco' Minnie"]
tt0011170	5	nm0629243	director	\N	\N
tt0011170	6	nm0837989	writer	screenplay	\N
tt0011170	7	nm0055604	cinematographer	\N	\N
tt0011170	8	nm0806947	actor	\N	["Joshua Starbuck"]
tt0011170	9	nm0948796	actress	\N	["Mother Starbuck"]
tt0011171	10	nm0425770	actress	\N	["Inga"]
tt0011171	1	nm0075153	actor	\N	["Robert"]
tt0011171	2	nm0112867	actor	\N	["Bergqvist"]
tt0011171	3	nm0144559	actress	\N	["Aunt Frederique"]
tt0011171	4	nm0252472	actor	\N	["Ernst"]
tt0011171	5	nm0138156	director	\N	\N
tt0011171	6	nm0039377	writer	\N	\N
tt0011171	7	nm0297039	writer	play "Disciplin"	\N
tt0011171	8	nm0722015	cinematographer	\N	\N
tt0011171	9	nm0252476	actor	\N	["Sixten Borgman"]
tt0011172	1	nm0896538	actress	\N	["Beverly Tucker"]
tt0011172	2	nm0439850	actor	\N	["Dal Tucker"]
tt0011172	3	nm0018273	actor	\N	["Little Ben Tucker"]
tt0011172	4	nm0580566	actor	\N	["Merle Curran"]
tt0011172	5	nm0896542	director	\N	\N
tt0011172	6	nm0366036	writer	story	\N
tt0011172	7	nm0662701	writer	scenario	\N
tt0011172	8	nm0663767	writer	scenario	\N
tt0011172	9	nm0005806	cinematographer	\N	\N
tt0011173	10	nm0804426	actress	\N	["Jons mor"]
tt0011173	1	nm0003550	actress	\N	["Anne 'Fante-Anne'"]
tt0011173	2	nm0878474	actor	\N	["Jon Sandbakken, en husmann"]
tt0011173	3	nm0115824	actress	\N	["Kona på gården"]
tt0011173	4	nm0878484	actor	\N	["Haldor, hennes sønn"]
tt0011173	5	nm0106950	director	\N	\N
tt0011173	6	nm0418114	writer	novel	\N
tt0011173	7	nm2280656	composer	\N	\N
tt0011173	8	nm0632122	cinematographer	\N	\N
tt0011173	9	nm0616934	actress	\N	["Annes mor"]
tt0011174	1	nm0741852	actor	\N	["Fantomas"]
tt0011174	2	nm0614234	actress	\N	["Ruth Harrington"]
tt0011174	3	nm0907885	actor	\N	["Jack Meredith"]
tt0011174	4	nm0011151	actor	\N	["Prof.James D. Harrington"]
tt0011174	5	nm0781292	director	\N	\N
tt0011174	6	nm0019855	writer	characters	\N
tt0011174	7	nm1141292	writer	scenario	\N
tt0011174	8	nm0816232	writer	characters	\N
tt0011174	9	nm0687742	cinematographer	\N	\N
tt0011176	10	nm0724586	actor	\N	\N
tt0011176	1	nm0026526	actress	\N	["Genevieve"]
tt0011176	2	nm0141650	actor	\N	["Indigo"]
tt0011176	3	nm0540575	actor	\N	["Jerry"]
tt0011176	4	nm0410352	actor	\N	["Sydney"]
tt0011176	5	nm0665737	director	\N	\N
